DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,8.0,0.0,1.0,2.71025,-61.95286,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,8.0,0.0,1.0,2.70725,-61.95764,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,8.0,0.0,1.0,2.70661,-61.9534,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,9.0,0.0,1.0,2.70296,-61.95396,8.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,14.0,0.0,1.0,2.66836,-61.97506,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,14.0,0.0,1.0,2.66771,-61.97083,3.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,14.0,0.0,1.0,2.66471,-61.97559,2.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,16.0,0.0,1.0,2.54156,-61.95399,5.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,15.0,0.0,1.0,2.53558,-61.9635,2.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,15.0,0.0,1.0,2.53493,-61.95931,2.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,12.0,0.0,1.0,2.50177,-61.9861,4.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,11.0,0.0,1.0,2.49748,-61.98242,3.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,11.0,0.0,1.0,2.49384,-61.98296,3.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.48355,-61.98882,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.48291,-61.98458,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.48283,-61.98816,4.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.48227,-61.98035,3.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.48217,-61.98392,4.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.47926,-61.98513,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.47863,-61.9809,3.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,10.0,0.0,1.0,2.47853,-61.98447,3.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,1.0,2.47489,-61.98503,3.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,1.0,2.45668,-61.98781,3.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,9.0,0.0,1.0,2.45436,-61.99684,2.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,1.0,2.45238,-61.98412,4.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,1.0,2.45006,-61.99315,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,7.0,0.0,1.0,2.44874,-61.98468,4.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,1.0,2.44642,-61.99371,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,1.0,2.44576,-61.98947,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,8.0,0.0,1.0,2.44278,-61.99426,6.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,7.0,0.0,1.0,2.43484,-61.99113,5.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,7.0,0.0,1.0,2.43418,-61.98689,3.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,6.0,0.0,1.0,2.39285,-61.98451,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,6.0,0.0,1.0,2.3922,-61.98028,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,6.0,0.0,1.0,2.38921,-61.98507,1.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,6.0,0.0,1.0,2.38557,-61.98563,1.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,5.0,0.0,1.0,2.38493,-61.9814,1.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,4.0,0.0,1.0,2.8552,-61.68304,2.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,15.0,0.0,1.0,2.36881,-61.77838,1.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,14.0,0.0,1.0,2.3658,-61.78277,2.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,14.0,0.0,1.0,2.36521,-61.77896,2.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,14.0,0.0,1.0,2.36219,-61.78328,2.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,11.0,0.0,1.0,2.36211,-61.80687,2.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,11.0,0.0,1.0,2.36148,-61.80274,2.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,13.0,0.0,1.0,2.35976,-61.79144,4.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,13.0,0.0,1.0,2.35919,-61.78773,4.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,MUCAJAÍ,Amazônia,11.0,0.0,1.0,2.35857,-61.80782,2.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,11.0,0.0,1.0,2.35737,-61.79998,2.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,12.0,0.0,1.0,2.3562,-61.79231,4.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,13.0,0.0,1.0,2.35562,-61.78847,4.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,11.0,0.0,1.0,2.35443,-61.80488,9.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.74003,-62.07445,6.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.7395,-62.0773,3.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73947,-62.07079,6.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73893,-62.07364,5.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73836,-62.06999,5.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.737,-62.07891,2.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73643,-62.07518,4.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73591,-62.07807,3.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73587,-62.07152,4.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73533,-62.07436,5.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.7353,-62.06781,2.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73475,-62.07061,5.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73283,-62.07594,4.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73225,-62.07211,4.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73174,-62.07509,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73167,-62.06833,2.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73113,-62.07122,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.73056,-62.06749,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.96,1.72695,-62.06818,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.96,1.72336,-62.06892,6.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,IRACEMA,Amazônia,13.0,0.0,1.0,1.99302,-61.87372,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,14.0,0.0,1.0,1.79258,-62.10217,1.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,14.0,0.0,1.0,1.79191,-62.09785,1.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,14.0,0.0,0.99,1.79125,-62.09357,2.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,13.0,0.0,0.99,1.7882,-62.09795,1.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,14.0,0.0,0.99,1.78756,-62.0938,2.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,13.0,0.0,0.99,1.78395,-62.09447,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,13.0,0.0,0.99,1.78332,-62.0904,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,13.0,0.0,0.99,1.78101,-62.09951,3.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,13.0,0.0,0.99,1.78036,-62.09531,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,13.0,0.0,0.99,1.77808,-62.10464,2.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,13.0,0.0,0.99,1.77742,-62.10039,2.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,12.0,0.0,0.97,1.74362,-62.07365,6.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,AMAJARI,Amazônia,5.0,0.0,1.0,3.63995,-60.99067,1.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13.0,0.0,1.0,4.21746,-59.74039,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,5.0,0.0,0.9,2.83875,-63.69778,1.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,4.0,0.0,0.81,2.52813,-63.90076,0.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,4.0,0.0,0.81,2.52403,-63.90129,0.6
2024/03/22 05:25:00,NOAA-21,Brasil,MATO GROSSO,QUERÊNCIA,Amazônia,0.0,10.78,0.0,-11.7767,-52.45835,1.8
2024/03/22 05:25:00,NOAA-21,Brasil,MATO GROSSO,JUÍNA,Cerrado,2.0,13.88,0.0,-11.9066,-58.60701,1.5
2024/03/22 05:23:00,NOAA-21,Brasil,MATO GROSSO,PONTES E LACERDA,Amazônia,3.0,0.38,0.62,-15.61739,-59.35733,1.4
2024/03/22 05:25:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,0.0,4.25,0.0,-10.50301,-59.46292,0.6
2024/03/22 05:25:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,0.0,4.34,0.0,-10.50645,-59.46345,0.7
2024/03/22 05:25:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,0.0,4.32,0.0,-10.50588,-59.46724,0.7
2024/03/22 05:25:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,0.0,10.31,0.0,-10.22513,-59.26218,1.9
2024/03/22 05:23:00,NOAA-21,Brasil,MATO GROSSO,ARIPUANÃ,Amazônia,2.0,14.85,0.0,-9.92767,-59.93434,0.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13.0,0.0,1.0,4.21465,-59.7445,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13.0,0.0,1.0,4.2141,-59.74095,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,13.0,0.0,1.0,4.2079,-59.74546,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,11.0,0.0,1.0,4.10168,-59.71705,1.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,11.0,0.0,1.0,4.09831,-59.71751,1.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,11.0,0.0,1.0,4.09775,-59.71387,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,10.0,0.0,1.0,4.07719,-59.70654,4.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,10.0,0.0,1.0,4.07329,-59.70357,0.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,10.0,0.0,1.0,4.06993,-59.70413,0.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.90336,-60.01175,1.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.9028,-60.00817,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.90055,-60.01584,1.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.89999,-60.01226,1.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.8983,-60.02353,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.89769,-60.08619,2.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.89549,-60.02763,3.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.89432,-60.0867,2.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.89151,-60.09083,2.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.89095,-60.08722,2.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.88813,-60.09134,3.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.88764,-60.02148,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.88708,-60.01789,2.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.88531,-60.09546,2.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.88476,-60.09185,3.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.88427,-60.022,1.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.71492,-60.00062,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.71436,-59.99706,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.7138,-59.99349,2.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,2.58207,-60.15658,1.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,12.0,0.0,1.0,3.63068,-59.8784,1.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,12.0,0.0,1.0,3.63012,-59.87481,0.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,NORMANDIA,Amazônia,12.0,0.0,1.0,3.62956,-59.87122,0.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.16902,-59.9086,1.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.16566,-59.90911,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.1651,-59.90554,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.16229,-59.90963,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15893,-59.91014,4.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15667,-59.91781,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15612,-59.91423,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15557,-59.91066,4.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15501,-59.90708,4.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15386,-59.9219,6.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15275,-59.91475,3.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15165,-59.9076,5.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,BONFIM,Amazônia,6.0,0.0,1.0,3.15049,-59.92241,6.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,2.38125,-60.19851,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,2.3475,-60.18134,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,2.34695,-60.17778,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,2.34413,-60.18189,1.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,2.31203,-60.20875,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,1.86164,-60.33361,2.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,1.83804,-60.31519,1.2
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CANTÁ,Amazônia,6.0,0.0,1.0,1.83467,-60.31573,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.78804,-60.3045,1.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.72328,-60.27754,1.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.72047,-60.28164,1.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.71313,-60.32321,1.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.70978,-60.30163,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.64397,-60.2676,2.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.60478,-60.21512,0.7
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,1.0,1.60198,-60.2192,2.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.99,1.52079,-60.3971,3.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.98,1.51073,-60.28832,2.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.96,1.50682,-60.3074,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.98,1.50682,-60.28533,2.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.95,1.50457,-60.31508,4.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.96,1.50401,-60.3115,1.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.98,1.50335,-60.39605,3.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.97,1.50278,-60.39241,5.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,5.0,0.0,0.97,1.50222,-60.38877,5.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.97,1.50166,-60.38517,5.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.97,1.49885,-60.38934,3.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.95,1.49728,-60.31254,3.8
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.98,1.49323,-60.39767,3.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.97,1.49267,-60.39405,2.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.97,1.48986,-60.39818,3.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.97,1.4893,-60.39457,2.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.95,1.48887,-60.30283,2.3
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.95,1.48832,-60.29923,3.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.97,1.48704,-60.4023,3.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.94,1.48606,-60.30691,3.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.95,1.4855,-60.3033,3.9
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.89,1.41486,-59.9586,1.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.85,1.36292,-60.36976,0.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.78,1.1883,-60.07341,1.4
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.83,1.18214,-60.09961,1.6
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.89,1.17976,-60.23762,2.0
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CARACARAÍ,Amazônia,6.0,0.0,0.89,1.17416,-60.24575,2.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CAROEBE,Amazônia,6.0,0.0,0.7,1.15537,-59.45094,1.5
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CAROEBE,Amazônia,5.0,0.0,0.7,1.15152,-59.44801,1.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,CAROEBE,Amazônia,5.0,0.0,0.74,1.10489,-59.65042,1.1
2024/03/22 05:21:00,NOAA-21,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,6.0,0.0,0.76,1.0901,-60.29483,3.8
